Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EngagementScore,TimeSinceLastPromotion,JobSatisfaction,OvertimeHours,BurnoutRisk,CommuteTime,FlexibleWorkEligibility,SkillDemandScore,DiversityIndex,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionRiskIndex
56,No,Travel_Rarely,1068,Sales,28,36,8,4,0,69,41,Yes,3,0.48636083155348414,1,Marketing,1,4943,1,Female,29,1,1,Human Resources,Married,17566.0,15740,1,Y,No,15,2,2,40,0,28,0,3,0,5,7,6,33.70336134453782
26,Yes,Travel_Rarely,477,Sales,4,35,0,1,22,78,101,No,1,0.8941016222794675,1,Life Sciences,1,4944,4,Male,63,1,1,Sales Executive,Divorced,13479.0,22825,7,Y,Yes,15,1,4,40,0,38,3,3,18,7,12,8,20.254621848739497
48,No,Travel_Rarely,1270,Research & Development,7,59,4,2,0,89,13,No,1,0.3147979180118289,2,Human Resources,1,4945,2,Female,70,4,3,Manager,Married,8722.0,24207,5,Y,No,20,4,4,40,1,9,4,3,17,8,2,11,21.3327731092437
33,No,Travel_Rarely,1111,Sales,2,58,7,2,14,89,112,No,4,0.9869985438558633,4,Human Resources,1,4946,3,Male,86,2,4,Sales Executive,Divorced,7095.0,24382,4,Y,No,14,3,3,40,0,18,3,1,17,2,10,9,22.682352941176468
41,No,Travel_Frequently,217,Research & Development,9,72,0,2,0,33,35,No,4,0.2152692636296842,3,Marketing,1,4947,3,Male,21,4,2,Laboratory Technician,Single,,23745,3,Y,No,14,4,3,40,0,26,2,3,4,3,14,6,14.088235294117647
41,No,Travel_Rarely,1113,Research & Development,23,51,4,1,5,52,40,No,2,0.3593675691982255,2,Medical,1,4948,1,Female,36,2,4,Research Scientist,Married,9967.0,16170,4,Y,No,23,3,2,40,1,36,0,2,19,9,1,8,25.400840336134454
30,Yes,Non-Travel,1258,Research & Development,4,77,2,2,23,63,83,No,2,0.5786066613591889,3,Other,1,4949,2,Male,32,2,4,Sales Executive,Divorced,17180.0,21572,0,Y,Yes,22,4,4,40,3,9,3,2,17,9,0,6,12.109243697478991
25,Yes,Travel_Rarely,626,Human Resources,12,48,7,1,6,81,85,No,4,0.33957765543042645,2,Human Resources,1,4950,4,Female,61,1,4,Manager,Married,15044.0,10659,1,Y,Yes,17,2,3,40,0,35,4,2,18,8,6,5,13.114285714285714
40,No,Travel_Frequently,913,Sales,23,86,2,1,21,84,70,No,2,0.39894082216294646,1,Marketing,1,4951,2,Female,14,4,4,Research Scientist,Single,3586.0,21966,4,Y,No,16,3,3,40,3,24,4,4,10,6,6,0,7.576470588235295
59,Yes,Travel_Rarely,305,Research & Development,10,51,7,2,28,76,26,No,1,0.989798355971284,3,Human Resources,1,4952,4,Male,52,2,1,Research Scientist,Divorced,10160.0,23568,3,Y,Yes,19,1,4,40,3,8,2,1,3,7,13,2,25.965546218487393
48,No,Travel_Rarely,1356,Research & Development,11,56,1,1,22,78,62,No,1,0.6898233706830348,4,Human Resources,1,4953,4,Female,17,2,3,Manager,Married,12888.0,23683,8,Y,No,13,3,3,40,2,6,1,3,15,7,3,8,22.356302521008402
34,No,Travel_Rarely,915,Human Resources,1,92,9,4,1,22,55,No,3,0.23619721140140149,3,Human Resources,1,4954,3,Male,57,1,3,Laboratory Technician,Divorced,4847.0,15824,9,Y,No,15,2,4,40,0,37,1,1,13,8,10,2,5.938655462184874
34,No,Travel_Frequently,165,Research & Development,13,33,2,2,21,88,17,No,3,0.5809147802399188,3,Technical Degree,1,4955,2,Male,77,1,1,Research Scientist,Single,12714.0,18899,6,Y,No,22,4,2,40,3,33,1,1,0,9,5,2,33.94285714285714
43,No,Travel_Rarely,103,Sales,7,32,0,1,8,76,84,No,1,0.6652155369990895,4,Other,1,4956,1,Female,24,4,1,Research Scientist,Married,2438.0,13788,1,Y,No,19,3,3,40,3,18,2,1,16,4,12,7,34.21176470588235
49,No,Travel_Rarely,102,Sales,29,69,0,2,3,84,81,Yes,2,0.4635059876185483,4,Life Sciences,1,4957,4,Female,25,1,2,Sales Executive,Divorced,13990.0,11285,5,Y,No,17,2,1,40,2,17,0,2,4,9,9,1,15.704201680672268
43,Yes,Travel_Frequently,1382,Sales,6,38,3,1,17,96,39,No,1,0.910169215711965,4,Medical,1,4958,1,Male,49,1,2,Manager,Single,13078.0,13603,1,Y,Yes,19,4,1,40,1,16,0,1,16,5,6,2,22.198319327731095
40,Yes,Travel_Rarely,424,Human Resources,9,31,4,1,24,83,92,No,1,0.8479686425386657,4,Medical,1,4959,3,Female,56,3,2,Human Resources,Divorced,11546.0,17305,2,Y,No,22,1,1,40,2,33,1,4,6,5,10,5,29.031932773109244
29,No,Non-Travel,1363,Research & Development,24,80,2,4,14,75,27,No,2,0.5230666637593695,2,Human Resources,1,4960,1,Female,74,2,1,Human Resources,Single,16365.0,13363,2,Y,No,21,2,3,40,3,8,4,2,19,4,13,1,10.468067226890756
29,No,Non-Travel,704,Research & Development,18,55,1,2,23,86,66,No,1,0.8058104738066802,1,Other,1,4961,2,Female,40,2,4,Human Resources,Divorced,7965.0,10338,7,Y,No,14,1,1,40,0,37,2,3,9,3,6,2,22.866386554621847
47,No,Non-Travel,895,Research & Development,27,64,0,1,7,97,17,No,1,0.6232027421468865,3,Other,1,4962,4,Male,90,1,4,Sales Executive,Divorced,7306.0,20760,7,Y,No,21,4,2,40,2,26,0,3,9,0,0,9,18.042857142857144
47,No,Travel_Rarely,634,Sales,3,44,2,3,6,58,89,Yes,2,0.8506039272875707,1,Other,1,4963,3,Female,71,3,1,Manager,Married,2455.0,15469,1,Y,No,21,2,2,40,2,36,0,4,18,3,6,1,28.62436974789916
44,No,Travel_Rarely,1441,Sales,13,34,0,1,7,78,35,Yes,1,0.590553608784113,2,Life Sciences,1,4964,4,Female,27,1,3,Human Resources,Married,15253.0,14374,8,Y,No,14,1,3,40,3,20,4,2,15,1,14,2,33.088235294117645
34,Yes,Non-Travel,698,Human Resources,3,32,9,1,26,72,30,No,3,0.2892084974493736,3,Technical Degree,1,4965,2,Male,53,3,4,Research Scientist,Married,12041.0,13418,6,Y,Yes,17,1,1,40,0,16,4,3,10,7,9,2,14.37563025210084
49,No,Travel_Rarely,1174,Research & Development,13,53,9,4,26,25,57,No,1,0.44820537649918385,2,Life Sciences,1,4966,4,Male,54,3,2,Manager,Single,9635.0,20716,9,Y,No,19,1,1,40,2,35,0,1,15,4,9,7,25.4436974789916
30,Yes,Travel_Rarely,931,Research & Development,30,37,5,3,12,95,115,Yes,2,0.6990944455958534,2,Marketing,1,4967,4,Male,18,3,1,Sales Executive,Divorced,15786.0,13509,2,Y,No,15,2,4,40,1,14,3,3,2,9,0,2,35.78991596638655
41,Yes,Travel_Frequently,1166,Sales,28,46,2,2,2,91,60,No,2,0.9668176287924513,4,Marketing,1,4968,1,Female,35,4,2,Sales Executive,Divorced,13533.0,12500,5,Y,No,18,1,3,40,0,21,2,2,2,8,14,1,6.551260504201681
40,No,Travel_Rarely,1327,Sales,6,65,3,1,28,1,71,Yes,4,0.9054615957001739,3,Human Resources,1,4969,3,Male,10,2,4,Laboratory Technician,Married,13576.0,21481,2,Y,No,10,1,2,40,0,5,3,2,2,4,10,3,18.278991596638658
33,No,Travel_Frequently,446,Sales,18,74,7,4,5,28,80,No,4,0.8715490410020239,2,Marketing,1,4970,1,Male,13,3,3,Sales Executive,Divorced,18699.0,19520,4,Y,No,16,2,3,40,2,0,2,3,4,0,0,11,14.601680672268907
36,No,Travel_Frequently,1181,Sales,27,66,9,4,29,95,52,No,3,0.6372709024268772,3,Medical,1,4971,2,Male,95,1,2,Human Resources,Divorced,6809.0,24858,9,Y,No,23,4,4,40,1,9,2,3,15,7,2,0,18.93109243697479
52,Yes,Travel_Frequently,158,Sales,2,42,4,2,6,88,11,Yes,2,0.3495557186423761,2,Marketing,1,4972,3,Female,65,3,1,Laboratory Technician,Single,14898.0,10647,1,Y,No,19,2,3,40,0,10,1,3,1,9,14,3,7.8277310924369745
35,Yes,Travel_Rarely,779,Sales,20,34,4,1,28,72,30,Yes,2,0.2144158846273208,2,Technical Degree,1,4973,1,Female,15,4,3,Manager,Divorced,4715.0,13610,2,Y,No,23,3,1,40,3,4,2,3,2,8,4,5,30.37563025210084
32,Yes,Travel_Rarely,610,Sales,17,64,7,1,29,55,71,No,4,0.4814472240801033,3,Technical Degree,1,4974,1,Male,12,4,1,Laboratory Technician,Divorced,12967.0,19605,4,Y,Yes,12,2,1,40,3,22,4,2,12,3,8,7,19.578991596638655
47,Yes,Travel_Rarely,1441,Sales,1,51,9,1,4,2,13,No,1,0.8141885117867933,1,Life Sciences,1,4975,4,Male,36,2,3,Research Scientist,Divorced,17553.0,11333,3,Y,Yes,21,3,4,40,2,22,0,3,19,6,8,6,26.3327731092437
48,Yes,Travel_Rarely,1495,Research & Development,17,33,9,2,17,79,62,Yes,4,0.4003070565279287,4,Human Resources,1,4976,3,Male,79,1,3,Sales Executive,Single,5800.0,13864,1,Y,Yes,23,3,3,40,1,38,3,3,0,2,1,8,23.956302521008404
32,Yes,Travel_Rarely,306,Research & Development,5,44,9,4,14,92,35,No,3,0.43338685768251284,2,Medical,1,4977,4,Male,90,3,3,Sales Executive,Single,9027.0,19972,6,Y,No,17,1,2,40,3,39,1,3,14,7,6,10,33.88823529411764
59,No,Travel_Rarely,210,Sales,29,32,3,4,25,36,94,No,4,0.29606524790926575,1,Human Resources,1,4978,3,Male,44,4,1,Sales Executive,Single,6463.0,19385,7,Y,No,24,3,4,40,1,26,0,3,14,4,1,0,34.83697478991597
55,No,Travel_Rarely,122,Sales,9,33,7,4,22,30,20,Yes,1,0.7673009011235142,2,Technical Degree,1,4979,3,Male,94,2,4,Human Resources,Married,14569.0,13677,3,Y,No,11,3,1,40,0,38,3,4,14,9,6,10,34.950420168067225
40,No,Travel_Rarely,886,Research & Development,4,37,9,3,26,98,58,Yes,1,0.42927689451927736,1,Medical,1,4980,4,Female,27,4,3,Manager,Divorced,17786.0,20899,2,Y,No,20,3,4,40,3,16,2,3,10,8,4,3,33.44621848739496
27,Yes,Travel_Frequently,1134,Research & Development,14,74,4,2,1,18,85,No,3,0.7028185425142361,4,Medical,1,4981,2,Female,42,1,2,Manager,Married,3250.0,20083,8,Y,Yes,11,2,3,40,3,38,1,4,3,6,7,8,14.014285714285714
59,No,Travel_Rarely,671,Research & Development,8,49,5,2,24,36,51,Yes,4,0.6193125475001215,1,Technical Degree,1,4982,2,Female,83,1,3,Human Resources,Divorced,7865.0,17740,1,Y,No,24,1,2,40,0,11,2,1,5,5,0,0,26.62857142857143
49,No,Travel_Rarely,846,Research & Development,23,34,0,2,28,24,85,No,2,0.9941242352739099,4,Technical Degree,1,4983,1,Female,93,1,3,Laboratory Technician,Married,13162.0,17288,2,Y,No,16,3,2,40,1,2,4,2,16,5,2,0,33.214285714285715
22,No,Travel_Frequently,614,Sales,13,75,8,2,24,1,37,Yes,3,0.9570472218843944,3,Technical Degree,1,4984,1,Female,85,3,3,Sales Executive,Single,3933.0,11322,2,Y,No,19,1,2,40,3,8,0,4,5,1,10,1,14.193277310924369
56,No,Travel_Frequently,243,Research & Development,6,98,3,3,25,46,49,No,2,0.5153472610518461,1,Technical Degree,1,4985,1,Female,57,1,2,Manager,Married,7105.0,21525,9,Y,No,23,2,3,40,2,16,0,3,16,6,8,5,1.723529411764706
29,Yes,Travel_Rarely,1091,Research & Development,14,33,0,1,21,90,56,No,2,0.8417476559437671,2,Human Resources,1,4986,4,Male,41,2,2,Research Scientist,Married,8477.0,16206,5,Y,No,20,4,3,40,2,14,3,4,12,8,13,6,18.141176470588235
28,Yes,Travel_Frequently,908,Research & Development,9,94,6,1,19,21,59,No,1,0.5254635938929358,1,Human Resources,1,4987,2,Male,58,1,2,Manager,Divorced,13447.0,22934,6,Y,Yes,11,4,1,40,2,26,0,3,15,0,14,5,4.34873949579832
32,Yes,Travel_Rarely,393,Human Resources,26,42,9,4,9,71,54,No,1,0.4158137784677341,2,Other,1,4988,2,Female,96,2,1,Manager,Married,5498.0,20600,5,Y,No,24,4,2,40,1,16,0,2,11,3,1,1,29.936134453781513
25,No,Travel_Rarely,424,Sales,17,46,3,3,28,77,23,No,4,0.2116688856462827,3,Marketing,1,4989,3,Male,58,3,4,Human Resources,Married,10831.0,19117,9,Y,No,23,3,4,40,3,7,0,4,11,9,7,11,27.657983193277314
46,Yes,Non-Travel,292,Sales,7,33,4,2,3,96,114,Yes,1,0.7750244423262439,4,Other,1,4990,1,Female,94,2,3,Sales Executive,Divorced,10236.0,24687,7,Y,No,10,1,2,40,3,14,2,4,4,8,4,5,13.587394957983195
33,Yes,Non-Travel,1414,Sales,9,39,6,1,11,95,93,No,2,0.42417932809403214,3,Human Resources,1,4991,2,Male,36,3,4,Sales Executive,Single,5337.0,17624,4,Y,No,23,2,2,40,3,8,1,3,8,3,0,0,6.434453781512605
47,No,Travel_Rarely,559,Sales,15,72,6,1,20,13,38,No,3,0.5846460017218597,2,Life Sciences,1,4992,2,Male,25,2,4,Manager,Divorced,11089.0,19139,0,Y,No,10,1,4,40,3,15,2,2,15,3,2,7,15.29579831932773
59,No,Travel_Frequently,1171,Research & Development,10,51,8,1,29,11,49,No,3,0.3323008370807882,3,Other,1,4993,2,Male,46,1,2,Research Scientist,Married,19586.0,12638,9,Y,No,24,3,1,40,2,31,2,3,12,8,11,6,26.22352941176471
33,Yes,Travel_Frequently,1230,Research & Development,14,33,8,1,14,94,83,Yes,2,0.25212012618227647,2,Life Sciences,1,4994,1,Female,27,1,4,Human Resources,Married,18066.0,14295,0,Y,No,22,1,1,40,0,39,3,1,18,3,10,4,32.80924369747899
58,Yes,Non-Travel,1387,Research & Development,16,76,6,2,10,6,62,Yes,1,0.7979574467996223,1,Other,1,4995,4,Female,62,1,3,Research Scientist,Single,5991.0,13482,9,Y,Yes,20,3,4,40,0,5,3,3,2,1,12,7,13.356302521008402
45,No,Travel_Rarely,1376,Sales,29,32,9,2,13,51,36,No,2,0.434495717070204,1,Life Sciences,1,4996,4,Female,15,1,1,Manager,Divorced,5281.0,11560,3,Y,No,23,1,2,40,3,7,2,3,10,9,10,8,35.890756302521005
37,No,Travel_Rarely,1281,Research & Development,30,81,8,4,6,10,106,No,3,0.40399787477943544,2,Human Resources,1,4997,2,Female,27,4,3,Sales Executive,Single,11228.0,14819,2,Y,No,24,2,4,40,2,24,2,4,5,7,9,8,11.367226890756303
34,No,Travel_Rarely,625,Sales,2,60,4,2,23,64,63,Yes,4,0.40737222101695725,1,Marketing,1,4998,4,Male,47,1,2,Sales Executive,Divorced,,15199,0,Y,No,15,3,1,40,0,26,1,1,2,8,2,3,20.958823529411767
46,No,Travel_Rarely,1018,Sales,29,42,1,4,29,77,49,No,1,0.28341044838782087,3,Marketing,1,4999,1,Male,76,3,1,Human Resources,Single,5616.0,13574,2,Y,No,15,4,4,40,3,36,1,1,19,0,1,6,29.323529411764707
25,No,Travel_Rarely,128,Research & Development,4,31,8,2,13,35,109,Yes,3,0.22542928602482643,4,Marketing,1,5000,2,Male,28,4,1,Sales Executive,Married,8749.0,19129,0,Y,No,11,3,2,40,1,38,1,4,4,8,4,7,36.37478991596639
32,Yes,Travel_Frequently,637,Sales,21,36,5,2,25,86,90,No,3,0.34889801306810225,2,Technical Degree,1,5001,1,Male,42,1,3,Laboratory Technician,Divorced,14387.0,15813,4,Y,Yes,23,2,4,40,2,14,0,1,14,8,8,0,33.226890756302524
53,No,Travel_Frequently,242,Human Resources,15,58,5,2,7,17,73,Yes,1,0.8402906090435096,1,Medical,1,5002,3,Male,63,4,2,Research Scientist,Divorced,2216.0,18021,1,Y,No,22,1,2,40,3,28,2,1,18,3,14,10,22.18403361344538
28,Yes,Travel_Frequently,726,Sales,11,33,8,2,13,3,52,No,1,0.9847045945065882,4,Life Sciences,1,5003,2,Male,20,3,1,Sales Executive,Single,5325.0,10356,4,Y,Yes,21,1,1,40,1,1,3,3,2,4,13,0,35.23109243697479
32,No,Travel_Rarely,940,Sales,21,33,0,1,22,30,116,No,4,0.6117841978940368,4,Life Sciences,1,5004,1,Male,12,4,1,Laboratory Technician,Divorced,19479.0,12997,4,Y,No,18,2,3,40,1,30,3,1,5,1,9,6,33.792436974789915
49,No,Travel_Rarely,317,Research & Development,11,50,1,1,5,98,68,Yes,4,0.8444182800068065,4,Human Resources,1,5005,2,Female,46,3,1,Human Resources,Married,13596.0,21975,7,Y,No,15,4,3,40,0,3,3,2,12,4,14,7,25.37142857142857
44,No,Travel_Rarely,692,Sales,29,74,2,2,17,27,35,Yes,3,0.40411376366717583,1,Technical Degree,1,5006,4,Male,61,3,3,Sales Executive,Divorced,12211.0,17327,0,Y,No,12,3,1,40,0,25,1,3,13,7,13,0,13.488235294117647
44,No,Travel_Rarely,812,Sales,23,57,0,2,13,45,67,Yes,4,0.7472258451911813,3,Marketing,1,5007,1,Male,91,2,4,Manager,Single,13022.0,11808,6,Y,No,18,3,2,40,2,15,1,4,1,6,7,8,21.66890756302521
49,Yes,Non-Travel,166,Sales,26,34,3,1,7,81,119,No,1,0.9128317545025448,2,Human Resources,1,5008,4,Female,50,3,4,Sales Executive,Single,7024.0,19457,2,Y,No,10,1,1,40,1,1,2,3,3,9,0,2,32.4
47,No,Travel_Rarely,860,Sales,24,71,1,3,3,33,17,Yes,1,0.6936693575846119,3,Human Resources,1,5009,4,Female,37,3,1,Laboratory Technician,Single,15107.0,20918,3,Y,No,20,2,4,40,1,27,4,2,3,9,8,8,14.742857142857142
46,No,Travel_Frequently,243,Sales,13,46,2,4,23,43,79,No,2,0.7610045752992387,1,Life Sciences,1,5010,1,Female,45,3,2,Research Scientist,Divorced,15546.0,24928,7,Y,No,10,2,1,40,2,27,4,3,16,9,11,8,27.599159663865546
50,No,Travel_Rarely,1264,Human Resources,16,38,7,4,11,31,69,No,2,0.2802036805380485,1,Marketing,1,5011,1,Male,77,2,3,Manager,Married,7996.0,16653,6,Y,No,12,2,1,40,1,38,3,4,19,5,14,0,32.57394957983193
40,No,Travel_Rarely,1469,Human Resources,9,90,3,3,4,19,113,No,2,0.48581643696325294,2,Marketing,1,5012,1,Female,25,4,2,Manager,Divorced,5940.0,18479,4,Y,No,23,1,1,40,1,23,1,1,0,9,12,4,5.884873949579832
54,No,Travel_Frequently,564,Research & Development,21,98,8,1,12,11,59,No,1,0.22477143286551382,2,Other,1,5013,4,Male,94,2,1,Manager,Single,,20868,6,Y,No,20,3,1,40,3,16,4,3,3,0,8,7,2.7487394957983193
57,No,Travel_Rarely,195,Sales,2,70,5,2,18,37,105,No,2,0.33299885283479064,1,Marketing,1,5014,3,Female,36,1,2,Manager,Single,19551.0,11658,9,Y,No,11,2,2,40,2,26,0,1,10,6,1,10,16.264705882352942
35,No,Travel_Rarely,507,Research & Development,2,58,0,4,21,79,79,No,3,0.4380831777321776,2,Life Sciences,1,5015,2,Male,24,2,2,Research Scientist,Divorced,10886.0,17514,0,Y,No,22,4,3,40,1,20,1,3,6,4,14,9,21.199159663865547
35,No,Travel_Rarely,1241,Research & Development,5,83,5,4,11,84,101,Yes,2,0.9626228538915671,4,Human Resources,1,5016,2,Female,61,2,1,Human Resources,Married,10180.0,14136,5,Y,No,21,1,1,40,3,0,1,1,6,4,11,1,9.754621848739497
56,No,Travel_Frequently,903,Research & Development,5,61,6,4,17,61,91,No,4,0.23243846277332675,2,Marketing,1,5017,1,Female,90,3,4,Research Scientist,Married,12192.0,11439,2,Y,No,13,3,4,40,0,27,0,1,7,1,6,10,20.929411764705883
51,No,Non-Travel,856,Research & Development,5,94,3,1,5,72,47,Yes,3,0.5613885139470063,4,Marketing,1,5018,3,Female,13,3,3,Human Resources,Married,14760.0,23959,7,Y,No,15,2,4,40,3,4,1,1,6,4,1,9,3.7184873949579833
49,No,Travel_Frequently,812,Human Resources,14,72,7,2,28,2,15,No,3,0.817147455672976,3,Medical,1,5019,1,Female,69,3,2,Sales Executive,Married,15760.0,24017,3,Y,No,13,1,3,40,0,19,2,2,2,2,9,3,15.43781512605042
38,No,Non-Travel,377,Research & Development,6,98,9,1,5,50,83,No,2,0.6057043196540336,4,Marketing,1,5020,1,Male,51,2,1,Human Resources,Married,18110.0,13341,2,Y,No,16,3,2,40,1,8,0,2,16,8,10,4,3.0092436974789916
24,No,Travel_Frequently,460,Research & Development,28,45,2,1,16,27,22,No,2,0.6690070359008331,4,Human Resources,1,5021,1,Female,51,4,2,Research Scientist,Single,4996.0,21636,6,Y,No,21,3,4,40,3,26,3,2,17,9,0,6,27.955462184873948
37,Yes,Travel_Frequently,1493,Sales,16,50,6,1,25,50,112,Yes,1,0.946797114460965,1,Technical Degree,1,5022,1,Female,62,4,3,Manager,Single,4247.0,14627,0,Y,Yes,18,3,1,40,1,7,1,4,1,0,14,6,26.48235294117647
51,No,Travel_Rarely,311,Sales,16,62,6,2,29,78,87,No,1,0.7209965105770455,4,Marketing,1,5023,2,Male,31,3,4,Sales Executive,Married,8847.0,24071,5,Y,No,20,4,4,40,2,17,0,1,16,6,12,1,20.419327731092437
50,Yes,Travel_Rarely,1382,Research & Development,8,55,3,1,15,24,106,No,2,0.806019821087303,2,Marketing,1,5024,2,Female,96,3,1,Laboratory Technician,Married,14589.0,14916,7,Y,Yes,21,1,3,40,3,39,2,2,13,4,3,0,23.367226890756303
36,No,Travel_Rarely,1220,Sales,27,32,0,1,11,99,41,No,3,0.23159468514589054,1,Human Resources,1,5025,1,Male,27,2,1,Manager,Married,12236.0,23201,2,Y,No,10,1,1,40,0,6,3,1,11,2,12,11,34.10336134453782
46,No,Travel_Frequently,1333,Sales,5,52,9,3,4,28,90,Yes,2,0.8365199974094959,4,Medical,1,5026,3,Male,47,3,4,Laboratory Technician,Divorced,13260.0,19777,9,Y,No,15,3,3,40,2,24,3,3,13,3,7,11,26.02689075630252
59,Yes,Travel_Rarely,877,Human Resources,13,30,9,3,13,74,90,No,1,0.5376478035090434,4,Technical Degree,1,5027,2,Female,84,4,3,Human Resources,Divorced,3016.0,17274,1,Y,No,17,4,3,40,2,23,2,1,13,9,9,8,10.526890756302521
59,No,Travel_Rarely,120,Sales,3,76,5,2,15,34,46,No,1,0.21585980783553751,1,Technical Degree,1,5028,4,Female,77,1,1,Manager,Married,12606.0,21837,3,Y,No,13,2,1,40,0,25,0,3,19,6,0,4,13.115966386554621
44,No,Non-Travel,828,Sales,9,65,9,4,4,81,10,Yes,4,0.8796585866700434,2,Other,1,5029,1,Male,75,4,4,Laboratory Technician,Married,2182.0,13910,1,Y,No,24,1,4,40,2,9,0,4,14,4,13,9,19.325210084033614
46,No,Travel_Rarely,715,Sales,4,64,6,1,7,33,10,Yes,3,0.9653144247921238,2,Human Resources,1,5030,2,Female,76,4,4,Laboratory Technician,Single,17946.0,13695,0,Y,No,10,4,3,40,0,28,3,3,13,4,6,1,19.225210084033613
28,Yes,Non-Travel,470,Sales,28,33,2,2,6,78,64,No,1,0.6826687031487699,2,Marketing,1,5031,3,Male,38,3,1,Research Scientist,Single,2651.0,19325,5,Y,Yes,17,2,3,40,0,14,3,3,18,7,0,4,14.561344537815126
43,No,Travel_Frequently,723,Research & Development,8,62,4,2,24,8,33,No,4,0.9111159299584113,3,Other,1,5032,2,Male,59,3,3,Manager,Married,17090.0,24225,5,Y,No,17,1,2,40,2,37,0,3,6,1,2,7,19.883193277310927
38,No,Travel_Rarely,1342,Research & Development,16,34,7,4,26,33,93,No,2,0.35566532931394446,2,Human Resources,1,5033,3,Female,99,1,4,Manager,Single,5324.0,10535,9,Y,No,13,2,4,40,0,38,1,1,7,3,6,8,34.634453781512605
39,Yes,Travel_Frequently,731,Research & Development,25,32,6,2,25,89,114,Yes,3,0.6830828796199042,4,Life Sciences,1,5034,1,Female,55,2,3,Research Scientist,Married,19404.0,10369,0,Y,Yes,24,2,4,40,2,37,3,1,13,3,5,1,34.9873949579832
31,Yes,Travel_Frequently,860,Sales,11,41,1,4,12,81,113,Yes,2,0.5595462763138154,4,Life Sciences,1,5035,1,Female,72,4,3,Research Scientist,Divorced,19951.0,16177,2,Y,No,24,2,4,40,3,38,0,2,5,2,0,8,6.984873949579832
31,No,Travel_Rarely,946,Sales,23,81,3,4,2,12,112,No,4,0.22927805179628102,3,Medical,1,5036,2,Female,52,3,4,Human Resources,Married,4286.0,18050,7,Y,No,14,2,2,40,0,16,1,2,9,4,13,4,10.382352941176471
28,Yes,Travel_Frequently,1047,Sales,19,79,6,1,13,4,20,Yes,4,0.7019363372459438,3,Other,1,5037,1,Male,14,1,4,Human Resources,Divorced,2784.0,19875,4,Y,Yes,19,4,4,40,2,20,4,1,11,0,9,7,11.750420168067226
59,No,Travel_Frequently,1219,Sales,10,56,8,1,16,95,98,No,3,0.6610089722527268,2,Life Sciences,1,5038,2,Female,13,2,4,Research Scientist,Single,19806.0,18810,9,Y,No,17,4,3,40,3,19,4,3,0,1,7,1,23.847058823529412
48,Yes,Travel_Rarely,287,Research & Development,27,43,6,1,29,81,35,No,4,0.23588038920241586,2,Medical,1,5039,1,Female,34,1,4,Laboratory Technician,Married,10043.0,13559,1,Y,Yes,10,3,3,40,3,24,2,2,15,4,5,1,31.788235294117648
54,Yes,Travel_Rarely,600,Sales,22,91,7,1,6,44,108,No,3,0.36627640756430985,2,Life Sciences,1,5040,4,Male,56,2,2,Sales Executive,Married,2554.0,15161,6,Y,Yes,21,3,3,40,1,3,3,2,8,7,3,4,6.1722689075630255
22,Yes,Travel_Rarely,975,Sales,7,49,9,2,8,21,37,Yes,2,0.43162046462977294,1,Other,1,5041,2,Male,52,2,3,Laboratory Technician,Divorced,7701.0,14912,1,Y,Yes,20,2,2,40,0,29,1,1,18,4,5,7,27.393277310924372
55,No,Travel_Rarely,474,Sales,12,61,8,2,9,12,91,Yes,1,0.3558502341469132,4,Other,1,5042,4,Male,64,1,2,Laboratory Technician,Married,8507.0,22788,1,Y,No,12,1,2,40,0,15,1,2,8,7,6,4,21.329411764705885
25,Yes,Travel_Rarely,533,Sales,23,77,0,2,9,71,19,Yes,1,0.7201762387286634,1,Human Resources,1,5043,4,Male,69,3,3,Research Scientist,Single,10284.0,10139,2,Y,Yes,20,1,2,40,2,28,3,2,3,2,0,1,11.547899159663865
38,No,Travel_Frequently,1267,Research & Development,30,78,2,1,22,18,62,No,3,0.625264971536817,1,Medical,1,5044,4,Male,71,1,1,Laboratory Technician,Married,12964.0,11565,1,Y,No,15,4,2,40,2,11,3,4,2,2,13,5,11.556302521008403
25,No,Travel_Rarely,598,Sales,8,55,5,4,12,39,57,Yes,3,0.49376866572950057,4,Other,1,5045,1,Male,24,4,3,Human Resources,Married,13750.0,23364,2,Y,No,13,4,1,40,0,16,3,4,6,3,14,5,23.643697478991598
47,No,Travel_Frequently,105,Sales,10,64,7,2,28,75,35,No,4,0.5460812776398422,3,Marketing,1,5046,2,Male,74,4,1,Manager,Married,13253.0,19038,9,Y,No,13,2,3,40,0,24,1,3,17,7,0,1,19.488235294117647
25,No,Travel_Rarely,1440,Sales,5,57,6,4,9,33,66,No,1,0.9729624616624077,2,Other,1,5047,3,Female,94,2,3,Sales Executive,Single,13578.0,19521,9,Y,No,10,2,3,40,1,16,4,1,9,5,14,10,22.866386554621847
